wavelength   n   k
1.380459e+00 2.481760e+00 1.752387e-02
1.380471e+00 2.481760e+00 1.752398e-02
1.380483e+00 2.481759e+00 1.752410e-02
1.380495e+00 2.481759e+00 1.752421e-02
1.380507e+00 2.481759e+00 1.752433e-02
1.380519e+00 2.481759e+00 1.752444e-02
1.380531e+00 2.481758e+00 1.752456e-02
1.380543e+00 2.481758e+00 1.752468e-02
1.380555e+00 2.481758e+00 1.752479e-02
1.380567e+00 2.481758e+00 1.752491e-02
1.380579e+00 2.481757e+00 1.752502e-02
1.380591e+00 2.481757e+00 1.752514e-02
1.380603e+00 2.481757e+00 1.752525e-02
1.380615e+00 2.481757e+00 1.752537e-02
1.380627e+00 2.481757e+00 1.752548e-02
1.380639e+00 2.481756e+00 1.752560e-02
1.380651e+00 2.481756e+00 1.752572e-02
1.380663e+00 2.481756e+00 1.752583e-02
1.380675e+00 2.481756e+00 1.752595e-02
1.380687e+00 2.481755e+00 1.752606e-02
1.380699e+00 2.481755e+00 1.752618e-02
1.380711e+00 2.481755e+00 1.752629e-02
1.380722e+00 2.481755e+00 1.752641e-02
1.380734e+00 2.481755e+00 1.752653e-02
1.380746e+00 2.481754e+00 1.752664e-02
1.380758e+00 2.481754e+00 1.752676e-02
1.380770e+00 2.481754e+00 1.752687e-02
1.380782e+00 2.481754e+00 1.752699e-02
1.380794e+00 2.481753e+00 1.752710e-02
1.380806e+00 2.481753e+00 1.752722e-02
1.380818e+00 2.481753e+00 1.752734e-02
1.380830e+00 2.481753e+00 1.752745e-02
1.380842e+00 2.481753e+00 1.752757e-02
1.380854e+00 2.481752e+00 1.752768e-02
1.380866e+00 2.481752e+00 1.752780e-02
1.380878e+00 2.481752e+00 1.752791e-02
1.380890e+00 2.481752e+00 1.752803e-02
1.380902e+00 2.481751e+00 1.752815e-02
1.380914e+00 2.481751e+00 1.752826e-02
1.380926e+00 2.481751e+00 1.752838e-02
1.380938e+00 2.481751e+00 1.752849e-02
1.380950e+00 2.481751e+00 1.752861e-02
1.380962e+00 2.481750e+00 1.752872e-02
1.380974e+00 2.481750e+00 1.752884e-02
1.380986e+00 2.481750e+00 1.752896e-02
1.380998e+00 2.481750e+00 1.752907e-02
1.381010e+00 2.481749e+00 1.752919e-02
1.381022e+00 2.481749e+00 1.752930e-02
1.381034e+00 2.481749e+00 1.752942e-02
1.381046e+00 2.481749e+00 1.752953e-02
1.381058e+00 2.481748e+00 1.752965e-02
1.381070e+00 2.481748e+00 1.752976e-02
1.381082e+00 2.481748e+00 1.752988e-02
1.381094e+00 2.481748e+00 1.753000e-02
1.381106e+00 2.481748e+00 1.753011e-02
1.381118e+00 2.481747e+00 1.753023e-02
1.381130e+00 2.481747e+00 1.753034e-02
1.381142e+00 2.481747e+00 1.753046e-02
1.381154e+00 2.481747e+00 1.753057e-02
1.381166e+00 2.481746e+00 1.753069e-02
1.381178e+00 2.481746e+00 1.753081e-02
1.381189e+00 2.481746e+00 1.753092e-02
1.381201e+00 2.481746e+00 1.753104e-02
1.381213e+00 2.481746e+00 1.753115e-02
1.381225e+00 2.481745e+00 1.753127e-02
1.381237e+00 2.481745e+00 1.753138e-02
1.381249e+00 2.481745e+00 1.753150e-02
1.381261e+00 2.481745e+00 1.753162e-02
1.381273e+00 2.481744e+00 1.753173e-02
1.381285e+00 2.481744e+00 1.753185e-02
1.381297e+00 2.481744e+00 1.753196e-02
1.381309e+00 2.481744e+00 1.753208e-02
1.381321e+00 2.481744e+00 1.753219e-02
1.381333e+00 2.481743e+00 1.753231e-02
1.381345e+00 2.481743e+00 1.753243e-02
1.381357e+00 2.481743e+00 1.753254e-02
1.381369e+00 2.481743e+00 1.753266e-02
1.381381e+00 2.481742e+00 1.753277e-02
1.381393e+00 2.481742e+00 1.753289e-02
1.381405e+00 2.481742e+00 1.753300e-02
1.381417e+00 2.481742e+00 1.753312e-02
1.381429e+00 2.481741e+00 1.753323e-02
1.381441e+00 2.481741e+00 1.753335e-02
1.381453e+00 2.481741e+00 1.753347e-02
1.381465e+00 2.481741e+00 1.753358e-02
1.381477e+00 2.481741e+00 1.753370e-02
1.381489e+00 2.481740e+00 1.753381e-02
1.381501e+00 2.481740e+00 1.753393e-02
1.381513e+00 2.481740e+00 1.753404e-02
1.381525e+00 2.481740e+00 1.753416e-02
1.381537e+00 2.481739e+00 1.753428e-02
1.381549e+00 2.481739e+00 1.753439e-02
1.381561e+00 2.481739e+00 1.753451e-02
1.381573e+00 2.481739e+00 1.753462e-02
1.381585e+00 2.481739e+00 1.753474e-02
1.381597e+00 2.481738e+00 1.753485e-02
1.381609e+00 2.481738e+00 1.753497e-02
1.381621e+00 2.481738e+00 1.753509e-02
1.381633e+00 2.481738e+00 1.753520e-02
1.381645e+00 2.481737e+00 1.753532e-02
1.381656e+00 2.481737e+00 1.753543e-02
1.381668e+00 2.481737e+00 1.753555e-02
1.381680e+00 2.481737e+00 1.753566e-02
1.381692e+00 2.481737e+00 1.753578e-02
1.381704e+00 2.481736e+00 1.753590e-02
1.381716e+00 2.481736e+00 1.753601e-02
1.381728e+00 2.481736e+00 1.753613e-02
1.381740e+00 2.481736e+00 1.753624e-02
1.381752e+00 2.481735e+00 1.753636e-02
1.381764e+00 2.481735e+00 1.753647e-02
1.381776e+00 2.481735e+00 1.753659e-02
1.381788e+00 2.481735e+00 1.753671e-02
1.381800e+00 2.481734e+00 1.753682e-02
1.381812e+00 2.481734e+00 1.753694e-02
1.381824e+00 2.481734e+00 1.753705e-02
1.381836e+00 2.481734e+00 1.753717e-02
1.381848e+00 2.481734e+00 1.753728e-02
1.381860e+00 2.481733e+00 1.753740e-02
1.381872e+00 2.481733e+00 1.753751e-02
1.381884e+00 2.481733e+00 1.753763e-02
1.381896e+00 2.481733e+00 1.753775e-02
1.381908e+00 2.481732e+00 1.753786e-02
1.381920e+00 2.481732e+00 1.753798e-02
1.381932e+00 2.481732e+00 1.753809e-02
1.381944e+00 2.481732e+00 1.753821e-02
1.381956e+00 2.481732e+00 1.753832e-02
1.381968e+00 2.481731e+00 1.753844e-02
1.381980e+00 2.481731e+00 1.753856e-02
1.381992e+00 2.481731e+00 1.753867e-02
1.382004e+00 2.481731e+00 1.753879e-02
1.382016e+00 2.481730e+00 1.753890e-02
1.382028e+00 2.481730e+00 1.753902e-02
1.382040e+00 2.481730e+00 1.753913e-02
1.382052e+00 2.481730e+00 1.753925e-02
1.382064e+00 2.481730e+00 1.753937e-02
1.382076e+00 2.481729e+00 1.753948e-02
1.382088e+00 2.481729e+00 1.753960e-02
1.382100e+00 2.481729e+00 1.753971e-02
1.382112e+00 2.481729e+00 1.753983e-02
1.382123e+00 2.481728e+00 1.753994e-02
1.382135e+00 2.481728e+00 1.754006e-02
1.382147e+00 2.481728e+00 1.754018e-02
1.382159e+00 2.481728e+00 1.754029e-02
1.382171e+00 2.481728e+00 1.754041e-02
1.382183e+00 2.481727e+00 1.754052e-02
1.382195e+00 2.481727e+00 1.754064e-02
1.382207e+00 2.481727e+00 1.754075e-02
1.382219e+00 2.481727e+00 1.754087e-02
1.382231e+00 2.481726e+00 1.754098e-02
1.382243e+00 2.481726e+00 1.754110e-02
1.382255e+00 2.481726e+00 1.754122e-02
1.382267e+00 2.481726e+00 1.754133e-02
1.382279e+00 2.481725e+00 1.754145e-02
1.382291e+00 2.481725e+00 1.754156e-02
1.382303e+00 2.481725e+00 1.754168e-02
1.382315e+00 2.481725e+00 1.754179e-02
1.382327e+00 2.481725e+00 1.754191e-02
1.382339e+00 2.481724e+00 1.754203e-02
1.382351e+00 2.481724e+00 1.754214e-02
1.382363e+00 2.481724e+00 1.754226e-02
1.382375e+00 2.481724e+00 1.754237e-02
1.382387e+00 2.481723e+00 1.754249e-02
1.382399e+00 2.481723e+00 1.754260e-02
1.382411e+00 2.481723e+00 1.754272e-02
1.382423e+00 2.481723e+00 1.754284e-02
1.382435e+00 2.481723e+00 1.754295e-02
1.382447e+00 2.481722e+00 1.754307e-02
1.382459e+00 2.481722e+00 1.754318e-02
1.382471e+00 2.481722e+00 1.754330e-02
1.382483e+00 2.481722e+00 1.754341e-02
1.382495e+00 2.481721e+00 1.754353e-02
1.382507e+00 2.481721e+00 1.754365e-02
1.382519e+00 2.481721e+00 1.754376e-02
1.382531e+00 2.481721e+00 1.754388e-02
1.382543e+00 2.481721e+00 1.754399e-02
1.382555e+00 2.481720e+00 1.754411e-02
1.382567e+00 2.481720e+00 1.754422e-02
1.382579e+00 2.481720e+00 1.754434e-02
1.382590e+00 2.481720e+00 1.754446e-02
1.382602e+00 2.481719e+00 1.754457e-02
1.382614e+00 2.481719e+00 1.754469e-02
1.382626e+00 2.481719e+00 1.754480e-02
1.382638e+00 2.481719e+00 1.754492e-02
1.382650e+00 2.481718e+00 1.754503e-02
1.382662e+00 2.481718e+00 1.754515e-02
1.382674e+00 2.481718e+00 1.754526e-02
1.382686e+00 2.481718e+00 1.754538e-02
1.382698e+00 2.481718e+00 1.754550e-02
1.382710e+00 2.481717e+00 1.754561e-02
1.382722e+00 2.481717e+00 1.754573e-02
1.382734e+00 2.481717e+00 1.754584e-02
1.382746e+00 2.481717e+00 1.754596e-02
1.382758e+00 2.481716e+00 1.754607e-02
1.382770e+00 2.481716e+00 1.754619e-02
1.382782e+00 2.481716e+00 1.754631e-02
1.382794e+00 2.481716e+00 1.754642e-02
1.382806e+00 2.481716e+00 1.754654e-02
1.382818e+00 2.481715e+00 1.754665e-02
1.382830e+00 2.481715e+00 1.754677e-02
1.382842e+00 2.481715e+00 1.754688e-02
1.382854e+00 2.481715e+00 1.754700e-02
1.382866e+00 2.481714e+00 1.754712e-02
1.382878e+00 2.481714e+00 1.754723e-02
1.382890e+00 2.481714e+00 1.754735e-02
1.382902e+00 2.481714e+00 1.754746e-02
1.382914e+00 2.481714e+00 1.754758e-02
1.382926e+00 2.481713e+00 1.754769e-02
1.382938e+00 2.481713e+00 1.754781e-02
1.382950e+00 2.481713e+00 1.754793e-02
1.382962e+00 2.481713e+00 1.754804e-02
1.382974e+00 2.481712e+00 1.754816e-02
1.382986e+00 2.481712e+00 1.754827e-02
1.382998e+00 2.481712e+00 1.754839e-02
1.383010e+00 2.481712e+00 1.754850e-02
1.383022e+00 2.481712e+00 1.754862e-02
1.383034e+00 2.481711e+00 1.754873e-02
1.383046e+00 2.481711e+00 1.754885e-02
1.383057e+00 2.481711e+00 1.754897e-02
1.383069e+00 2.481711e+00 1.754908e-02
1.383081e+00 2.481710e+00 1.754920e-02
1.383093e+00 2.481710e+00 1.754931e-02
1.383105e+00 2.481710e+00 1.754943e-02
1.383117e+00 2.481710e+00 1.754954e-02
1.383129e+00 2.481709e+00 1.754966e-02
1.383141e+00 2.481709e+00 1.754978e-02
1.383153e+00 2.481709e+00 1.754989e-02
1.383165e+00 2.481709e+00 1.755001e-02
1.383177e+00 2.481709e+00 1.755012e-02
1.383189e+00 2.481708e+00 1.755024e-02
1.383201e+00 2.481708e+00 1.755035e-02
1.383213e+00 2.481708e+00 1.755047e-02
1.383225e+00 2.481708e+00 1.755059e-02
1.383237e+00 2.481707e+00 1.755070e-02
1.383249e+00 2.481707e+00 1.755082e-02
1.383261e+00 2.481707e+00 1.755093e-02
1.383273e+00 2.481707e+00 1.755105e-02
1.383285e+00 2.481707e+00 1.755116e-02
1.383297e+00 2.481706e+00 1.755128e-02
1.383309e+00 2.481706e+00 1.755140e-02
1.383321e+00 2.481706e+00 1.755151e-02
1.383333e+00 2.481706e+00 1.755163e-02
1.383345e+00 2.481705e+00 1.755174e-02
1.383357e+00 2.481705e+00 1.755186e-02
1.383369e+00 2.481705e+00 1.755197e-02
1.383381e+00 2.481705e+00 1.755209e-02
1.383393e+00 2.481705e+00 1.755221e-02
1.383405e+00 2.481704e+00 1.755232e-02
1.383417e+00 2.481704e+00 1.755244e-02
1.383429e+00 2.481704e+00 1.755255e-02
1.383441e+00 2.481704e+00 1.755267e-02
1.383453e+00 2.481703e+00 1.755278e-02
1.383465e+00 2.481703e+00 1.755290e-02
1.383477e+00 2.481703e+00 1.755301e-02
1.383489e+00 2.481703e+00 1.755313e-02
1.383501e+00 2.481702e+00 1.755325e-02
1.383513e+00 2.481702e+00 1.755336e-02
1.383524e+00 2.481702e+00 1.755348e-02
1.383536e+00 2.481702e+00 1.755359e-02
1.383548e+00 2.481702e+00 1.755371e-02
1.383560e+00 2.481701e+00 1.755382e-02
1.383572e+00 2.481701e+00 1.755394e-02
1.383584e+00 2.481701e+00 1.755406e-02
1.383596e+00 2.481701e+00 1.755417e-02
1.383608e+00 2.481700e+00 1.755429e-02
1.383620e+00 2.481700e+00 1.755440e-02
1.383632e+00 2.481700e+00 1.755452e-02
1.383644e+00 2.481700e+00 1.755463e-02
1.383656e+00 2.481700e+00 1.755475e-02
1.383668e+00 2.481699e+00 1.755487e-02
1.383680e+00 2.481699e+00 1.755498e-02
1.383692e+00 2.481699e+00 1.755510e-02
1.383704e+00 2.481699e+00 1.755521e-02
1.383716e+00 2.481698e+00 1.755533e-02
1.383728e+00 2.481698e+00 1.755544e-02
1.383740e+00 2.481698e+00 1.755556e-02
1.383752e+00 2.481698e+00 1.755568e-02
1.383764e+00 2.481698e+00 1.755579e-02
1.383776e+00 2.481697e+00 1.755591e-02
1.383788e+00 2.481697e+00 1.755602e-02
1.383800e+00 2.481697e+00 1.755614e-02
1.383812e+00 2.481697e+00 1.755625e-02
1.383824e+00 2.481696e+00 1.755637e-02
1.383836e+00 2.481696e+00 1.755649e-02
1.383848e+00 2.481696e+00 1.755660e-02
1.383860e+00 2.481696e+00 1.755672e-02
1.383872e+00 2.481695e+00 1.755683e-02
1.383884e+00 2.481695e+00 1.755695e-02
1.383896e+00 2.481695e+00 1.755706e-02
1.383908e+00 2.481695e+00 1.755718e-02
1.383920e+00 2.481695e+00 1.755729e-02
1.383932e+00 2.481694e+00 1.755741e-02
1.383944e+00 2.481694e+00 1.755753e-02
1.383956e+00 2.481694e+00 1.755764e-02
1.383968e+00 2.481694e+00 1.755776e-02
1.383980e+00 2.481693e+00 1.755787e-02
1.383991e+00 2.481693e+00 1.755799e-02
1.384003e+00 2.481693e+00 1.755810e-02
1.384015e+00 2.481693e+00 1.755822e-02
1.384027e+00 2.481693e+00 1.755834e-02
1.384039e+00 2.481692e+00 1.755845e-02
1.384051e+00 2.481692e+00 1.755857e-02
1.384063e+00 2.481692e+00 1.755868e-02
1.384075e+00 2.481692e+00 1.755880e-02
1.384087e+00 2.481691e+00 1.755891e-02
1.384099e+00 2.481691e+00 1.755903e-02
1.384111e+00 2.481691e+00 1.755915e-02
1.384123e+00 2.481691e+00 1.755926e-02
1.384135e+00 2.481691e+00 1.755938e-02
1.384147e+00 2.481690e+00 1.755949e-02
1.384159e+00 2.481690e+00 1.755961e-02
1.384171e+00 2.481690e+00 1.755972e-02
1.384183e+00 2.481690e+00 1.755984e-02
1.384195e+00 2.481689e+00 1.755996e-02
1.384207e+00 2.481689e+00 1.756007e-02
1.384219e+00 2.481689e+00 1.756019e-02
1.384231e+00 2.481689e+00 1.756030e-02
1.384243e+00 2.481689e+00 1.756042e-02
1.384255e+00 2.481688e+00 1.756053e-02
1.384267e+00 2.481688e+00 1.756065e-02
1.384279e+00 2.481688e+00 1.756076e-02
1.384291e+00 2.481688e+00 1.756088e-02
1.384303e+00 2.481687e+00 1.756100e-02
1.384315e+00 2.481687e+00 1.756111e-02
1.384327e+00 2.481687e+00 1.756123e-02
1.384339e+00 2.481687e+00 1.756134e-02
1.384351e+00 2.481686e+00 1.756146e-02
1.384363e+00 2.481686e+00 1.756157e-02
1.384375e+00 2.481686e+00 1.756169e-02
1.384387e+00 2.481686e+00 1.756181e-02
1.384399e+00 2.481686e+00 1.756192e-02
1.384411e+00 2.481685e+00 1.756204e-02
1.384423e+00 2.481685e+00 1.756215e-02
1.384435e+00 2.481685e+00 1.756227e-02
1.384447e+00 2.481685e+00 1.756238e-02
1.384458e+00 2.481684e+00 1.756250e-02
1.384470e+00 2.481684e+00 1.756262e-02
1.384482e+00 2.481684e+00 1.756273e-02
1.384494e+00 2.481684e+00 1.756285e-02
1.384506e+00 2.481684e+00 1.756296e-02
1.384518e+00 2.481683e+00 1.756308e-02
1.384530e+00 2.481683e+00 1.756319e-02
1.384542e+00 2.481683e+00 1.756331e-02
1.384554e+00 2.481683e+00 1.756343e-02
1.384566e+00 2.481682e+00 1.756354e-02
1.384578e+00 2.481682e+00 1.756366e-02
1.384590e+00 2.481682e+00 1.756377e-02
1.384602e+00 2.481682e+00 1.756389e-02
1.384614e+00 2.481682e+00 1.756400e-02
1.384626e+00 2.481681e+00 1.756412e-02
1.384638e+00 2.481681e+00 1.756424e-02
1.384650e+00 2.481681e+00 1.756435e-02
1.384662e+00 2.481681e+00 1.756447e-02
1.384674e+00 2.481680e+00 1.756458e-02
1.384686e+00 2.481680e+00 1.756470e-02
1.384698e+00 2.481680e+00 1.756481e-02
1.384710e+00 2.481680e+00 1.756493e-02
1.384722e+00 2.481679e+00 1.756504e-02
1.384734e+00 2.481679e+00 1.756516e-02
1.384746e+00 2.481679e+00 1.756528e-02
1.384758e+00 2.481679e+00 1.756539e-02
1.384770e+00 2.481679e+00 1.756551e-02
1.384782e+00 2.481678e+00 1.756562e-02
1.384794e+00 2.481678e+00 1.756574e-02
1.384806e+00 2.481678e+00 1.756585e-02
1.384818e+00 2.481678e+00 1.756597e-02
1.384830e+00 2.481677e+00 1.756609e-02
1.384842e+00 2.481677e+00 1.756620e-02
1.384854e+00 2.481677e+00 1.756632e-02
1.384866e+00 2.481677e+00 1.756643e-02
1.384878e+00 2.481677e+00 1.756655e-02
1.384890e+00 2.481676e+00 1.756666e-02
1.384902e+00 2.481676e+00 1.756678e-02
1.384914e+00 2.481676e+00 1.756690e-02
1.384925e+00 2.481676e+00 1.756701e-02
1.384937e+00 2.481675e+00 1.756713e-02
1.384949e+00 2.481675e+00 1.756724e-02
1.384961e+00 2.481675e+00 1.756736e-02
1.384973e+00 2.481675e+00 1.756747e-02
1.384985e+00 2.481675e+00 1.756759e-02
1.384997e+00 2.481674e+00 1.756771e-02
1.385009e+00 2.481674e+00 1.756782e-02
1.385021e+00 2.481674e+00 1.756794e-02
1.385033e+00 2.481674e+00 1.756805e-02
1.385045e+00 2.481673e+00 1.756817e-02
1.385057e+00 2.481673e+00 1.756828e-02
1.385069e+00 2.481673e+00 1.756840e-02
1.385081e+00 2.481673e+00 1.756851e-02
1.385093e+00 2.481673e+00 1.756863e-02
1.385105e+00 2.481672e+00 1.756875e-02
1.385117e+00 2.481672e+00 1.756886e-02
1.385129e+00 2.481672e+00 1.756898e-02
1.385141e+00 2.481672e+00 1.756909e-02
1.385153e+00 2.481671e+00 1.756921e-02
1.385165e+00 2.481671e+00 1.756932e-02
1.385177e+00 2.481671e+00 1.756944e-02
1.385189e+00 2.481671e+00 1.756956e-02
1.385201e+00 2.481670e+00 1.756967e-02
1.385213e+00 2.481670e+00 1.756979e-02
1.385225e+00 2.481670e+00 1.756990e-02
1.385237e+00 2.481670e+00 1.757002e-02
1.385249e+00 2.481670e+00 1.757013e-02
1.385261e+00 2.481669e+00 1.757025e-02
1.385273e+00 2.481669e+00 1.757037e-02
1.385285e+00 2.481669e+00 1.757048e-02
1.385297e+00 2.481669e+00 1.757060e-02
1.385309e+00 2.481668e+00 1.757071e-02
1.385321e+00 2.481668e+00 1.757083e-02
1.385333e+00 2.481668e+00 1.757094e-02
1.385345e+00 2.481668e+00 1.757106e-02
1.385357e+00 2.481668e+00 1.757118e-02
1.385369e+00 2.481667e+00 1.757129e-02
1.385381e+00 2.481667e+00 1.757141e-02
1.385392e+00 2.481667e+00 1.757152e-02
1.385404e+00 2.481667e+00 1.757164e-02
1.385416e+00 2.481666e+00 1.757175e-02
1.385428e+00 2.481666e+00 1.757187e-02
1.385440e+00 2.481666e+00 1.757199e-02
1.385452e+00 2.481666e+00 1.757210e-02
1.385464e+00 2.481666e+00 1.757222e-02
1.385476e+00 2.481665e+00 1.757233e-02
1.385488e+00 2.481665e+00 1.757245e-02
1.385500e+00 2.481665e+00 1.757256e-02
1.385512e+00 2.481665e+00 1.757268e-02
1.385524e+00 2.481664e+00 1.757279e-02
1.385536e+00 2.481664e+00 1.757291e-02
1.385548e+00 2.481664e+00 1.757303e-02
1.385560e+00 2.481664e+00 1.757314e-02
1.385572e+00 2.481663e+00 1.757326e-02
1.385584e+00 2.481663e+00 1.757337e-02
1.385596e+00 2.481663e+00 1.757349e-02
1.385608e+00 2.481663e+00 1.757360e-02
1.385620e+00 2.481663e+00 1.757372e-02
1.385632e+00 2.481662e+00 1.757384e-02
1.385644e+00 2.481662e+00 1.757395e-02
1.385656e+00 2.481662e+00 1.757407e-02
1.385668e+00 2.481662e+00 1.757418e-02
1.385680e+00 2.481661e+00 1.757430e-02
1.385692e+00 2.481661e+00 1.757441e-02
1.385704e+00 2.481661e+00 1.757453e-02
1.385716e+00 2.481661e+00 1.757465e-02
1.385728e+00 2.481661e+00 1.757476e-02
1.385740e+00 2.481660e+00 1.757488e-02
1.385752e+00 2.481660e+00 1.757499e-02
1.385764e+00 2.481660e+00 1.757511e-02
1.385776e+00 2.481660e+00 1.757522e-02
1.385788e+00 2.481659e+00 1.757534e-02
1.385800e+00 2.481659e+00 1.757546e-02
1.385812e+00 2.481659e+00 1.757557e-02
1.385824e+00 2.481659e+00 1.757569e-02
1.385836e+00 2.481659e+00 1.757580e-02
1.385848e+00 2.481658e+00 1.757592e-02
1.385859e+00 2.481658e+00 1.757603e-02
1.385871e+00 2.481658e+00 1.757615e-02
1.385883e+00 2.481658e+00 1.757626e-02
1.385895e+00 2.481657e+00 1.757638e-02
1.385907e+00 2.481657e+00 1.757650e-02
1.385919e+00 2.481657e+00 1.757661e-02
1.385931e+00 2.481657e+00 1.757673e-02
1.385943e+00 2.481656e+00 1.757684e-02
1.385955e+00 2.481656e+00 1.757696e-02
1.385967e+00 2.481656e+00 1.757707e-02
1.385979e+00 2.481656e+00 1.757719e-02
1.385991e+00 2.481656e+00 1.757731e-02
1.386003e+00 2.481655e+00 1.757742e-02
1.386015e+00 2.481655e+00 1.757754e-02
1.386027e+00 2.481655e+00 1.757765e-02
1.386039e+00 2.481655e+00 1.757777e-02
1.386051e+00 2.481654e+00 1.757788e-02
1.386063e+00 2.481654e+00 1.757800e-02
1.386075e+00 2.481654e+00 1.757812e-02
1.386087e+00 2.481654e+00 1.757823e-02
1.386099e+00 2.481654e+00 1.757835e-02
1.386111e+00 2.481653e+00 1.757846e-02
1.386123e+00 2.481653e+00 1.757858e-02
1.386135e+00 2.481653e+00 1.757869e-02
1.386147e+00 2.481653e+00 1.757881e-02
1.386159e+00 2.481652e+00 1.757893e-02
1.386171e+00 2.481652e+00 1.757904e-02
1.386183e+00 2.481652e+00 1.757916e-02
1.386195e+00 2.481652e+00 1.757927e-02
1.386207e+00 2.481652e+00 1.757939e-02
1.386219e+00 2.481651e+00 1.757950e-02
1.386231e+00 2.481651e+00 1.757962e-02
1.386243e+00 2.481651e+00 1.757974e-02
1.386255e+00 2.481651e+00 1.757985e-02
1.386267e+00 2.481650e+00 1.757997e-02
1.386279e+00 2.481650e+00 1.758008e-02
1.386291e+00 2.481650e+00 1.758020e-02
1.386303e+00 2.481650e+00 1.758031e-02
1.386315e+00 2.481650e+00 1.758043e-02
1.386326e+00 2.481649e+00 1.758054e-02
1.386338e+00 2.481649e+00 1.758066e-02
1.386350e+00 2.481649e+00 1.758078e-02
1.386362e+00 2.481649e+00 1.758089e-02
1.386374e+00 2.481648e+00 1.758101e-02
1.386386e+00 2.481648e+00 1.758112e-02
1.386398e+00 2.481648e+00 1.758124e-02
1.386410e+00 2.481648e+00 1.758135e-02
1.386422e+00 2.481647e+00 1.758147e-02
1.386434e+00 2.481647e+00 1.758159e-02
1.386446e+00 2.481647e+00 1.758170e-02
1.386458e+00 2.481647e+00 1.758182e-02
1.386470e+00 2.481647e+00 1.758193e-02
1.386482e+00 2.481646e+00 1.758205e-02
1.386494e+00 2.481646e+00 1.758216e-02
1.386506e+00 2.481646e+00 1.758228e-02
1.386518e+00 2.481646e+00 1.758240e-02
1.386530e+00 2.481645e+00 1.758251e-02
1.386542e+00 2.481645e+00 1.758263e-02
1.386554e+00 2.481645e+00 1.758274e-02
1.386566e+00 2.481645e+00 1.758286e-02
1.386578e+00 2.481645e+00 1.758297e-02
1.386590e+00 2.481644e+00 1.758309e-02
1.386602e+00 2.481644e+00 1.758321e-02
1.386614e+00 2.481644e+00 1.758332e-02
1.386626e+00 2.481644e+00 1.758344e-02
1.386638e+00 2.481643e+00 1.758355e-02
1.386650e+00 2.481643e+00 1.758367e-02
1.386662e+00 2.481643e+00 1.758378e-02
1.386674e+00 2.481643e+00 1.758390e-02
1.386686e+00 2.481643e+00 1.758401e-02
1.386698e+00 2.481642e+00 1.758413e-02
1.386710e+00 2.481642e+00 1.758425e-02
1.386722e+00 2.481642e+00 1.758436e-02
1.386734e+00 2.481642e+00 1.758448e-02
1.386746e+00 2.481641e+00 1.758459e-02
1.386758e+00 2.481641e+00 1.758471e-02
1.386770e+00 2.481641e+00 1.758482e-02
1.386782e+00 2.481641e+00 1.758494e-02
1.386793e+00 2.481640e+00 1.758506e-02
1.386805e+00 2.481640e+00 1.758517e-02
1.386817e+00 2.481640e+00 1.758529e-02
1.386829e+00 2.481640e+00 1.758540e-02
1.386841e+00 2.481640e+00 1.758552e-02
1.386853e+00 2.481639e+00 1.758563e-02
1.386865e+00 2.481639e+00 1.758575e-02
1.386877e+00 2.481639e+00 1.758587e-02
1.386889e+00 2.481639e+00 1.758598e-02
1.386901e+00 2.481638e+00 1.758610e-02
1.386913e+00 2.481638e+00 1.758621e-02
1.386925e+00 2.481638e+00 1.758633e-02
1.386937e+00 2.481638e+00 1.758644e-02
1.386949e+00 2.481638e+00 1.758656e-02
1.386961e+00 2.481637e+00 1.758668e-02
1.386973e+00 2.481637e+00 1.758679e-02
1.386985e+00 2.481637e+00 1.758691e-02
1.386997e+00 2.481637e+00 1.758702e-02
1.387009e+00 2.481636e+00 1.758714e-02
1.387021e+00 2.481636e+00 1.758725e-02
1.387033e+00 2.481636e+00 1.758737e-02
1.387045e+00 2.481636e+00 1.758749e-02
1.387057e+00 2.481636e+00 1.758760e-02
1.387069e+00 2.481635e+00 1.758772e-02
1.387081e+00 2.481635e+00 1.758783e-02
1.387093e+00 2.481635e+00 1.758795e-02
1.387105e+00 2.481635e+00 1.758806e-02
1.387117e+00 2.481634e+00 1.758818e-02
1.387129e+00 2.481634e+00 1.758829e-02
1.387141e+00 2.481634e+00 1.758841e-02
1.387153e+00 2.481634e+00 1.758853e-02
1.387165e+00 2.481634e+00 1.758864e-02
1.387177e+00 2.481633e+00 1.758876e-02
1.387189e+00 2.481633e+00 1.758887e-02
1.387201e+00 2.481633e+00 1.758899e-02
1.387213e+00 2.481633e+00 1.758910e-02
1.387225e+00 2.481632e+00 1.758922e-02
1.387237e+00 2.481632e+00 1.758934e-02
1.387249e+00 2.481632e+00 1.758945e-02
1.387260e+00 2.481632e+00 1.758957e-02
1.387272e+00 2.481631e+00 1.758968e-02
1.387284e+00 2.481631e+00 1.758980e-02
1.387296e+00 2.481631e+00 1.758991e-02
